id,address,categories,city,country,hours,keys,latitude,longitude,menus,name,postalCode,province,twitter,websites
AVwcj_oMIN2L1WUfmWSo,"Av Brasil 3290","Gastropub and Brewery","Balnerio Cambori",US,"[{""day"":""Sat"",""hour"":""10:00 AM - Midnight""},{""day"":""Tue"",""hour"":""4:00 PM - Midnight""},{""day"":""Thu"",""hour"":""5:00 PM - 11:00 PM""},{""day"":""Wed"",""hour"":""6:00 PM - 11:00 PM""}]",us/sc/balneriocambori/avbrasil3290/-649336050,-27.00062819,-48.62416375,"","Empório São Patrício","",SC,emposaopatricio,""
AVwcw2NHIN2L1WUfonw2,"23182 Alcalde Dr","Brewers,floors & flooring retail","Laguna Hills",US,"",us/lagunawoods/lagunahills/23182alcaldedr/-342508901,33.621741,-117.726456,"","Krash Brewery",92653,"Laguna Woods","",http://florstor.com
AVwebeV2IN2L1WUf41Pg,"3222 Candelaria Rd N E","beer & beverages,breweries & brew pubs,restaurants,bar & grill restaurants,consignment shops & services,interior decorators & designers,Florists & Flowers",Albuquerque,US,"",us/nm/albuquerque/3222candelariardne/1614988726,35.11641138,-106.6104861,"","Kellys Brewery",87107-1907,NM,"",http://www.kellysbrewpub.com
AVwckaKlIN2L1WUfmbY7,"2458 Fm 2458","Breweries,Beer & Ale Distributors,Campgrounds & RV Parks,Beer & Ale Retail,Bar & Grill Restaurants",Justiceburg,US,"[{""day"":""Sun"",""hour"":""08:00 AM-02:00 PM""}]",us/tx/justiceburg/2458fm2458/-1252641149,33.055149,-101.160785,"","Bottom of The Hill",79330,TX,"",""
AVwedQJgIN2L1WUf5GAF,"400 W","Brewers,Brewery, Bar, and American Restaurant","Traverse City",US,"[{""day"":""Fri - Sat"",""hour"":""11:00 AM - Midnight""},{""day"":""Sun"",""hour"":""Noon - 10:00 PM""},{""day"":""Mon - Thu"",""hour"":""11:00 AM - 11:00 PM""}]",us/mi/traversecity/400w/104119617,44.764316,-85.62853,"","North Peak Brewing Company",49684,MI,"",http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJt9sKMp6LGS2zJ1TNnzonUYxTVhNavA1QdMqkHzO2x6VV4wVF7iPZjzUh_Mnn57dl_7lsax99IwY9SYLsGuTTas3SBHlK245_L-svJF5xkO4ZNlJBTlhIebTNaktzNVw6ZEgH6J825g-HvDc1kRI9iYjMivvFFrrBK0o3loAvwekEGxoaWlYMg4G_wp6x66fyDIhvMBbFYD-HMAYFM5swkxpSCqTRLKIk4A1AyW3mrvMTPWGGOGdkV9E-KTLji310bYz6AEeoIJCbaD4D1TPXaRfZdKx8NdD4y3gQy9SpFwCQWsRWdgDr4tBnHTvgsgIP-sqchU4O7En7eG_x84HluldYV8ZTdCcw&placement=listing_profile&cs_user=unknown&cs_session=4002ef34b272fb52f10ecf816ae0b0026449036b
AVwcnPmfIN2L1WUfm8fP,"2401 Repsdorph Rd","Breweries,shop",Seabrook,US,"",us/taylorlkvlg/seabrook/2401repsdorphrd/-121570043,29.567485,-95.040253,"","Boondoggles Corporation",77586,"Taylor Lk Vlg","",""
AVwcnqXk_7pvs4fzxIwi,"610 Main St","Brewer Equipment Supplies & Services",Ansley,US,"[{""day"":""Tue"",""hour"":""09:00 AM-05:00 PM""},{""day"":""Sat"",""hour"":""09:00 AM-01:00 PM""},{""day"":""Thu"",""hour"":""09:00 AM-05:00 PM""}]",us/myrtle/ansley/610mainst/97404219,41.288118,-99.380628,"","Brew Bums",68814,Myrtle,"",""
AVwcnZLdIN2L1WUfm-Fj,"1 Ferry Plz","Distilleries,Wineries & Vineyards,Brewery Tours,Wine Tours & Tastings,Breweries,Tours & Activities,Food & Drink,More,Tour",Beacon,US,"",us/ny/beacon/1ferryplz/-721809580,41.50583,-73.98401,"","Farm To Glass Tours-beacon",12508,NY,"",""
AVwcnVHEIN2L1WUfm9XP,"300 W Main St",Brewery,Grafton,US,"[{""day"":""Sun"",""hour"":""Noon - 7:00 PM""},{""day"":""Fri - Sat"",""hour"":""11:00 AM - 9:00 PM""}]",us/quarry/grafton/300wmainst/1261066076,38.97012,-90.43911,"","Grafton Brewhaus",62037,Quarry,"",""
AVwcnXpkkufWRAb5xJmU,"610 Clinton St","Brewery,Ridgway",Ridgway,US,"",us/co/ridgway/610clintonst/781462160,38.15232262,-107.7576327,"","Colorado Boy Pub & Brewery",81432,CO,"",""
AVwcw0nMIN2L1WUfondJ,"721 Nevada St",Brewery,Redlands,US,"[{""day"":""Sat"",""hour"":""Noon - 9:30 PM""},{""day"":""Sun"",""hour"":""Noon - 6:00 PM""},{""day"":""Wed - Fri"",""hour"":""2:00 PM - 9:30 PM""}]",us/smileyheights/redlands/721nevadast/20958731,34.06160036,-117.2185874,"","Escape Craft Brewery",92373,"Smiley Heights","",http://escapecraftbrewery.com
AVwcvfrWByjofQCxhrXC,"188 W Main St",Breweries,Franklin,US,"[{""day"":""Sun"",""hour"":""12:00 PM-06:00 PM""}]",us/cartoogechaye/franklin/188wmainst/-1414549635,35.180972,-83.383978,"","Lazy Hiker Brewing Co",28734,Cartoogechaye,"",""
AVwec6srByjofQCxyVPD,"1470 N W 3rd Saint 2",Brewers,Bend,US,"",us/or/bend/1470nw3rdsaint2/460676503,44.035483,-121.305512,"","Kobold Brewing",97703,OR,"",""
AVweclsOByjofQCxySYU,"9617 Highway 301 S","Food Stores,Convenience Stores,Soda Fountain Shops,Variety Stores,General Merchandise Stores,Breweries,Cigarettes & Tobacco,Coffeehouses,Gas Stations",Riverview,US,"",us/fl/riverview/9617highway301s/3642132,27.8584261,-82.3273333,"",Wawa,33578,FL,"",https://www.wawa.com/?utm_campaign=Yext&utm_source=Yext&utm_medium=referral
AVwdkthRByjofQCxqclA,"3525 Liberty Ave",Brewers,Pittsburgh,US,"",us/pitt/pittsburgh/3525libertyave/1013450483,40.462207,-79.964426,"","Lawrenceville Brewery",15201,Pitt,"",""
AVwdnAd5kufWRAb57k50,"245 W Ridge Pike","Bus Tours,Tours & Activities,Food & Drink,Tours,Brewery Tours,Beer Tastings & Tours",Royersford,US,"",us/pa/royersford/245wridgepike/-286542288,40.225914,-75.5159,"","Craft Beer Bus Llc",19468,PA,"",""
AVwdmd-6ByjofQCxquVW,"889 Oak St","breweries & brew pubs",Columbus,US,"",us/oh/columbus/889oakst/-1605940135,39.9629545,-82.9765815,"","Tavern The",43205-1141,OH,"",http://www.theoldetownetavern.com/
AVwdLIDrByjofQCxmRFc,"21401 Corkscrew Village Ln","Brewers,Wineries",Estero,US,"",us/fl/estero/21401corkscrewvillageln/-637800813,26.428839,-81.809135,"","Corkscrew Winery & The Wine Shoppe Co.",33928,FL,"",""
AVwdITtYIN2L1WUfsgST,"4200 Gulf Shore Blvd N","Cafes,Coffee & Tea Shops,Shopping Centers & Malls,Wine & Distilled Beverages Retail,Brewer Equipment Supplies & Services",Naples,US,"[{""day"":""Sun"",""hour"":""12:00 PM-06:00 PM""}]",us/fl/naples/4200gulfshoreblvdn/969194850,26.195888,-81.812706,"","The Village Shops On Venetian Bay",34103,FL,"",""
AVwcsz_UkufWRAb5yFRm,"318 E Colorado Ave","Breweries,Consignment Shops","Colorado Springs",US,"",us/cospgs/coloradosprings/318ecoloradoave/458756651,38.832486,-104.819522,"","Triple S Brewing",80903,"Co Spgs","",http://www.lucysconsignment.com
AVwcr9IE_7pvs4fzx4Hn,"2595 N Ellison Dr","wholesale,manufacturing,food,brewer","San Antonio",US,"",us/tx/sanantonio/2595nellisondr/-1606128816,29.462977,-98.698035,"",Anheuser-busch,78251,TX,"",""
AVwcx9j8_7pvs4fzy5NX,"Av Silvio Carlos Viana Barraca 27","Bar, Beer Garden, and Brewery",Macei,US,"[{""day"":""Mon - Sun"",""hour"":""10:00 AM - Midnight""}]",us/al/macei/avsilviocarlosvianabarraca27/-1097074841,-9.663779087,-35.70388868,"",Lopana,"",AL,lopanamcz,""
AVwci9vmIN2L1WUfmJ3E,"554 E Whittier St","breweries & brew pubs",Columbus,US,"",us/oh/columbus/554ewhittierst/-541836943,39.944195,-82.981844,"","Chatterbox Bar",43206-2802,OH,"",""
AVwcfW_v_7pvs4fzvoSX,"41 Madison St",Brewery,Dayton,US,"[{""day"":""Monday"",""hour"":""None""},{""day"":""Wednesday - Thursday"",""hour"":""5:00 PM - 10:00 PM""},{""day"":""Friday"",""hour"":""4:00 PM - 12:00 AM""},{""day"":""Saturday"",""hour"":""1:00 PM - 12:00 AM""},{""day"":""Sunday"",""hour"":""2:00 PM - 7:00 PM""},{""day"":""Tue"",""hour"":""4:00 PM - 10:00 PM""},{""day"":""Wed - Thu"",""hour"":""5:00 PM - 10:00 PM""},{""day"":""Mon"",""hour"":""None""},{""day"":""Sat"",""hour"":""1:00 PM - Midnight""},{""day"":""Sun"",""hour"":""2:00 PM - 7:00 PM""},{""day"":""Wed"",""hour"":""5:00 PM - 10:00 PM""},{""day"":""Fri"",""hour"":""4:00 PM - Midnight""}]",us/oh/dayton/41madisonst/-546549322,39.76160427,-84.18513217,"","Dayton Beer Company",45402,OH,"",http://thedaytonbeerco.com
AVwdQjECByjofQCxnNXJ,"5304 Gateway Ctr","American Restaurant,Brewery and American Restaurant,Brewery,Gastropub",Flint,US,"[{""day"":""Sat"",""hour"":""Noon - 11:30 PM""},{""day"":""Sun"",""hour"":""Noon - 9:00 PM""},{""day"":""Mon - Thu"",""hour"":""11:00 AM - 10:30 PM""},{""day"":""Fri"",""hour"":""11:00 AM - 11:30 PM""},{""day"":""Monday - Thursday"",""hour"":""11:00 AM - 11:00 PM""},{""day"":""Friday"",""hour"":""11:00 AM - 12:00 AM""},{""day"":""Sunday"",""hour"":""12:00 PM - 9:00 PM""},{""day"":""Saturday"",""hour"":""12:00 PM - 11:30 PM""}]",us/mi/flint/5304gatewayctr/-172698684,42.94757319,-83.72289444,"There are too many menus objects to show. Please use a view that flattens this field to see this data.","Redwood Steakhouse Brewery and Grill",48507,MI,"",http://www.theredwoodlodge.com
AVweZ_maIN2L1WUf4oIG,"1750 Bloomsbury Ave","Breweries,Food & Drink",Ocean,US,"",us/nj/ocean/1750bloomsburyave/-2061822605,40.236588,-74.04505,"","Kane Brewing","",NJ,"",""
AVwcn5E_kufWRAb5xPh-,"625 Black Lake Blvd S W","Liquor Store,Brewery,Breweries,Wine Shop,Beer & Ale Distributors,Liquor Stores,Wine & Distilled Beverages Retail,Beer & Ale Retail",Olympia,US,"[{""day"":""Mon - Sun"",""hour"":""9:00 AM - 10:00 PM""},{""day"":""Monday"",""hour"":""9:00 AM - 9:00 PM""},{""day"":""Sun"",""hour"":""9:00 AM - 9:00 PM""},{""day"":""Mon - Sat"",""hour"":""9:00 AM - 10:00 PM""},{""day"":""Tuesday - Sunday"",""hour"":""9:00 AM - 10:00 PM""}]",us/wa/olympia/625blacklakeblvdsw/-1152707038,47.040651,-122.930972,"","Total Wine & More",98502,WA,totalwine,http://www.totalwine.com
AVwedZJdIN2L1WUf5HXr,"128 Cortez",Brewery,Prescott,US,"[{""day"":""Wed"",""hour"":""Noon - 8:00 PM""},{""day"":""Fri - Sat"",""hour"":""11:00 AM - 10:00 PM""},{""day"":""Fri"",""hour"":""11:00 AM - 10:00 PM""},{""day"":""Sun"",""hour"":""10:00 AM - 8:00 PM""},{""day"":""Mon"",""hour"":""Noon - 9:00 PM""}]",us/az/prescott/128cortez/548148472,34.5428563,-112.468753,"","The Office Restaraunt & Bar",86301,AZ,"",""
AVwdnFwBByjofQCxq0o1,"315 Chestnut St","Brewer Equipment Supplies & Services",Mifflinburg,US,"",us/dice/mifflinburg/315chestnutst/690740765,40.91818,-77.046179,"","Bald Eagle Brewery Co",17844,Dice,"",""
AVwdnpHQkufWRAb57q_Q,"14802 N Franklinville Rd","Drinking Establishments - Micro Breweries",Thurmont,US,"",us/md/thurmont/14802nfranklinvillerd/1524104235,39.641019,-77.401828,"","Gateway Liquors",21788-1108,MD,"",""
AVwdNGVQIN2L1WUftUN9,"Av Manoel Ribas 6995","Brewery and Beer Garden",Curitiba,US,"[{""day"":""Mon"",""hour"":""9:00 AM - 10:00 PM""},{""day"":""Sun"",""hour"":""Noon - 4:00 PM""}]",us/pr/curitiba/avmanoelribas6995/1307110790,-25.40009843,-49.33755034,"",Gaudenbier,"",PR,gaudenbier,http://gaudenbier.com.br
AVwdNFA9_7pvs4fz3X0Z,"630 N Almon St","Breweries,Food & Drink",Moscow,US,"",us/id/moscow/630nalmonst/-1213432777,46.73909,-117.0041,"","The Moscow Brewing Company",83843,ID,"",""
AVwdEC3YIN2L1WUfr1hR,"116 Main St",Brewery,Phelps,US,"[{""day"":""Mon - Sun"",""hour"":""11:00 AM - 8:30 PM""}]",us/ny/phelps/116mainst/1505932294,42.9580886,-77.060795,"","Flint Creek Brewery Company",14532,NY,"",""
AVwdED7akufWRAb517P1,"3817 Hawkins St N E","Breweries,Food & Drink",Albuquerque,US,"",us/nm/albuquerque/3817hawkinsstne/1384630635,35.16277,-106.59986,"","Hallenbrick Brewery",87109,NM,"",""
AVwdD0I8_7pvs4fz11l8,"1515 N 10th St","Beverages Retail,Grocers' Wholesale,Breweries",Milwaukee,US,"",us/wi/milwaukee/1515n10thst/486383522,43.051053,-87.924469,"","Jacob Leinenkugel Brewing Co",53205,WI,"",""
AVwdywSW_7pvs4fz9Ue9,"3601 Fremont Ave N","Brewers,Wineries",Seattle,US,"",us/wallingford/seattle/3601fremontaven/1907884452,47.651638,-122.350149,"","Dad Watsons",98103,Wallingford,"",http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJmoCxUR1noO2jYNtlLpwEes_gtdZ7wXiHwODU1y5d4Ep2EZlxdyMwQCRILNqHo4061KdfPrhmJNwVyK0JtTalb814c434T7z6sYFALVx6pGenhWlBQOAhXi95CSq4TGBD5DkmyP4Pj21hA7ErGWI-92aHTaQH0pVDG_OPNFUuEmRdtd0gQzemBoWxpe9nuEgCZbcFQdgBLl5nJ3xbi8YpGjdNKTwvRQAbif2saeTpqqC3GWUeGjYTzrfwwTTQOjW9ZBZrebPkmCMnIYIabDz5jHpLf5TZktGfkk6-k_g5a-NlpfG2hH34b_hYlX4LGCYJxa3YlZTqHU-HjoWJLLqBFq42IGdzi4j5&placement=listing_profile&cs_user=unknown&cs_session=422c8825e4f5c1aea0873bb5fc09e5c062e509da
AVwdGhwCByjofQCxlhVO,"311 10th St","Breweries,Liquor Stores",Golden,US,"",us/co/golden/31110thst/419779989,39.760012,-105.21848,"","Ac Golden Brewing Co",80401,CO,"",http://www.coors.com
AVwdGTbfkufWRAb52SKH,"511 Hidden Pond Dr",Brewers,Fordland,US,"",us/mo/fordland/511hiddenponddr/2095498935,37.226814,-92.942252,"","B K S Bears Brew Llc",65652,MO,"",""
AVwdChXKkufWRAb51qlv,"400 N Bridge St",Breweries,Elkton,US,"[{""day"":""Wed"",""hour"":""11:30 AM-02:00 PM""},{""day"":""Mon"",""hour"":""11:30 AM-02:00 PM""},{""day"":""Sun"",""hour"":""01:00 PM-10:00 PM""},{""day"":""Tue"",""hour"":""11:30 AM-02:00 PM""},{""day"":""Sat"",""hour"":""11:30 AM-02:00 PM""},{""day"":""Fri"",""hour"":""11:30 AM-02:00 PM""},{""day"":""Thu"",""hour"":""11:30 AM-02:00 PM""}]",us/md/elkton/400nbridgest/1993407332,39.612693,-75.836805,"","Irish Town Brewing Company",21921,MD,"",""
AVweWr_SkufWRAb5CMTS,"147 N 1st St",Brewery,Montrose,US,"",us/co/montrose/147n1stst/719154243,38.478807,-107.879991,"","Two Rascals Brewing",81401,CO,"",""
AVweTHAeByjofQCxw_rB,"484 Rte 7 S","Beverage Manufacturers,Breweries",Milton,US,"",us/westmilton/milton/484rte7s/120614529,44.62742,-73.142545,"","Milton Beverage Warehouse",5468,"West Milton","",""
AVwdIfn2_7pvs4fz2lY1,"10970 S Cleveland Ave (between Dana And Boyscout)",Brewery,"Fort Myers",US,"[{""day"":""Mon - Thu"",""hour"":""4:00 PM - 9:00 PM""},{""day"":""Sat"",""hour"":""1:00 PM - 11:00 PM""},{""day"":""Fri"",""hour"":""4:00 PM - 11:00 PM""},{""day"":""Sun"",""hour"":""1:00 PM - 9:00 PM""},{""day"":""Saturday"",""hour"":""1:00 PM - 11:00 PM""},{""day"":""Sunday"",""hour"":""1:00 PM - 9:00 PM""},{""day"":""Monday - Thursday"",""hour"":""4:00 PM - 9:00 PM""},{""day"":""Friday"",""hour"":""4:00 PM - 11:00 PM""}]",us/fl/fortmyers/10970sclevelandavebetweendanaboyscout/-48111162,26.58058661,-81.87425384,"","Old Soul Brewing",33907,FL,oldsoulbrewing,http://oldsoulbrewing.com
AVwcs1GV_7pvs4fzyBro,"11903 S Chestnut Ave","Wineries,Brewers,Exporters",Fresno,US,"",us/malaga/fresno/11903schestnutave/-816649543,36.563229,-119.739137,"","Vie-del Co",93725,Malaga,"",""
AVwc8mFAByjofQCxj6wu,"2000 Main Saint A",Brewers,Irvine,US,"",us/ca/irvine/2000mainsainta/-445731080,33.68434,-117.850674,"","Capistrano Brewing Co",92614,CA,"",""
AVwc-dzaByjofQCxkNkD,"230 S Nash St","Bars & Clubs,Food & Drink,Nightlife,Breweries",Hillsborough,US,"",us/westhillsborough/hillsborough/230snashst/-1491770772,45.52827,-122.91331,"","Mystery Brewery Public House",27278,"West Hillsborough","",""
AVweWude_7pvs4fzCQd5,"716 Pine St",Brewers,Burlington,US,"[{""day"":""Mon - Thu"",""hour"":""Noon - 9:00 PM""},{""day"":""Fri - Sat"",""hour"":""Noon - 10:00 PM""}]",us/burl/burlington/716pinest/250822596,44.459621,-73.213803,"","Zero Gravity Brewery",5401,Burl,zerogravitybeer,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJiJlpx2JEE_MQZwcQm6dfIzkBaYcyIP5NhoFnwI3fOKJOeUBf6K1h8KaBa8ZFakqdz_sbyYmaq9f3xPGRBJpPMaJEzac98oLG3actht0FXyBEddusyME9FNvr76yaM_UhDRe3vS1dAbgbxlpk3xd2rDwULUAABDGPr4go2VvXmAHsJC5423FXdsPYrw6SrJbH2m8c1CXheVRCsuqi6SjElyfzDnSYRGFVi67LeqHMCfibFgY27GCf6MfewAyBPVmE649qF691Kc-B_jEhmUaxS0dlt5PpTQGf9EcpXPtv_QMuZLvLiYmyQo9zeB1WtM3OQmUBtNcbUJpyeGkLF7AFWe8t_Q2veqZOaa2fNg0X1W4&placement=listing_profile&cs_user=unknown&cs_session=99cbfdcb2da0e56022ab557d9801bf424eaf0fc5
AVweWLKA_7pvs4fzCLu1,"Terceira Avenida 1840","Brazilian Restaurant and Brewery","Balnerio Cambori",US,"[{""day"":""Tue"",""hour"":""7:00 PM - 2:00 AM""},{""day"":""Sat"",""hour"":""7:00 PM - 3:00 AM""},{""day"":""Fri"",""hour"":""6:00 PM - 2:00 AM""},{""day"":""Thu"",""hour"":""6:00 PM - 1:00 AM""},{""day"":""Wed"",""hour"":""7:00 PM - 11:00 PM""},{""day"":""Sun"",""hour"":""8:00 PM - 1:00 AM""}]",us/sc/balneriocambori/terceiraavenida1840/-1574237829,-27.00148432,-48.62847511,"","Sombreiro Choperia E Petiscaria","",SC,"",""
AVwcf3MskufWRAb5vzK6,"25043 Jacobs Rd","Brewers,Wineries",Guilford,US,"",us/newalsace/guilford/25043jacobsrd/-1469055641,39.238287,-84.988848,"","Chateau Pomije Winery",47022,"New Alsace","",http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJLpjy3VUlKNh5fCAtnz4V-8bhJKzZuaQDSza9FJgv3d8Y9X6oAVCjuqaewaD1YC-7dG8z6Bukc4xw1uhcFDJpVeypL5FVotBDB4SMSqbaxNaTz5-TXuhx-CbB7gVqdqgcXf2VzZZsahGkNiNbtNztw5Edzqz2wNoW_jVqYrU3VrCUIuUzdPWMuGzHYz5qHcJ67y5Xzusc3wDaBIO1uxLhYFHckP3ofRlzI2s07fXvm7wEFlmsI9d9FVmQlIkb2dpvWlux0JQepNu7Rgos2oDhawiz8_TjEXIxhkxoIoGny833KB94oZ3cGj6ChElhjW0yCiK0BUNXz_JF46dMxIUsYIB3XxPPPjAN&placement=listing_profile&cs_user=unknown&cs_session=ff176c1e24d33490b6410df264a832177d467c31
AVwePujfIN2L1WUf3QJS,Alcalde,"Wings Joint, Brewery, and Whisky Bar",Rittman,US,"[{""day"":""Fri"",""hour"":""1:00 PM - Midnight""},{""day"":""Thu"",""hour"":""3:00 PM - Midnight""}]",us/oh/rittman/alcalde/-1750321781,20.68917858,-103.3480714,"","Vancouver Wings",44270,OH,"",""
AVwdBx8skufWRAb51iw3,"431 E Ml King Blvd",Brewery,Chattanooga,US,"",us/tn/chattanooga/431emlkingblvd/-1994545367,35.04397904,-85.30304624,"","Hutton & Smith Brewing Co.",37403,TN,h_s_brewing_co,""
AVwcf6lHkufWRAb5vzwT,"75 5669 Alii Dr",Brewers,"Kailua Kona",US,"",us/hi/kailuakona/755669aliidr/993946212,19.610555,-155.979036,"","Paradise Brewing Co. Tap & Grill",96740,HI,"",http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJkoQWYHyGYzHuyScRUbIxwKiejLW0jUhNrmXtK2BzCeuscbAPKdNE6JqZCufQjSaH1FOcMyLUearkuEHfCrSC5yFXL-FEo2a9HkHQhZMw2Qwx1khXshbj84i5AYl7Dw263eLnRAZOaKipLQI8uN9CMD5HOAGepTO7JxO6WsgH6HC4Sgm5AXz20Fmo8B8DufKGjO6fHGNF4eNNVjtLVDkG82_iKKqwTZUKTCcKpwi6MODAAXeQiE3dBfsXUF_szs1MxV2BL82a-TNEzY33ELYXijPJwEpwaOlke3hLC7Veg4jeTt1Jz7ZdFlOtZZknRAVZDJokgKR-O3vMMCHCwDYdkJxiWoen8lCzXlbFit9QlywEP_TyHDLrfg&placement=listing_profile&cs_user=unknown&cs_session=37cbcfb96b0d27454137163151c46baed4c17bae
AVwdohtU_7pvs4fz7zxn,"4901 W Linebaugh Ave","breweries & brew pubs",Tampa,US,"",us/fl/tampa/4901wlinebaughave/996342487,28.040283,-82.524723,"","Zachary's",33624-5000,FL,"",""
AVwdoXuAIN2L1WUfxuOJ,"2 S Route 73","Brewer Equipment Supplies & Services",Berlin,US,"",us/berlinboro/berlin/2sroute73/622151009,39.800432,-74.930774,"","Keg and Barrel Home Brew Supplies Llc",8009,"Berlin Boro","",""
AVwdkJxvkufWRAb57I7L,"2308 Schader Dr",CA\\Brewery,"Santa Monica",US,"",us/ca/santamonica/2308schaderdr/-360381712,34.0303093,-118.4764659,"","The Black Pearl Hq",90404,CA,"",""
AVwcnazrkufWRAb5xKKd,"2550 N W Federal Hwy","Wine Shop, Liquor Store, and Brewery,Beer Store,Liquor Store,Brewery,Breweries,Wine Shop,Beer & Ale Distributors,Liquor Stores,Wine & Distilled Beverages Retail,Beer & Ale Retail",Stuart,US,"[{""day"":""Mon - Thu, Sun"",""hour"":""9:00 AM - 10:00 PM""},{""day"":""Fri - Sat"",""hour"":""9:00 AM - 11:00 PM""},{""day"":""Friday - Saturday"",""hour"":""9:00 AM - 11:00 PM""},{""day"":""Sun"",""hour"":""09:00 AM-10:00 PM""},{""day"":""Monday - Thursday, Sunday"",""hour"":""9:00 AM - 10:00 PM""},{""day"":""Mon - Wed, Sun"",""hour"":""9:00 AM - 10:00 PM""},{""day"":""Sat"",""hour"":""9:00 AM - 11:00 PM""},{""day"":""Wed - Thu, Sun"",""hour"":""9:00 AM - 10:00 PM""},{""day"":""Mon - Tue"",""hour"":""8:00 AM - 11:00 PM""},{""day"":""Fri"",""hour"":""9:00 AM - 8:00 PM""},{""day"":""Sun"",""hour"":""9:00 AM - 10:00 PM""},{""day"":""Fri"",""hour"":""8:00 AM - 11:00 PM""},{""day"":""Thu"",""hour"":""8:00 AM - 8:00 PM""},{""day"":""Thu"",""hour"":""8:00 AM - 7:00 PM""},{""day"":""Fri - Sat"",""hour"":""8:00 AM - 11:00 PM""},{""day"":""Thu, Sat"",""hour"":""9:00 AM - 11:00 PM""},{""day"":""Mon - Wed"",""hour"":""8:00 AM - 11:00 PM""}]",us/fl/stuart/2550nwfederalhwy/-1152707038,27.235792,-80.270372,"","Total Wine & More",34994,FL,totalwine,http://www.totalwine.com
AVwcffzj_7pvs4fzvqCq,"2911 Broadway",Breweries,"New York",US,"",us/nyc/newyork/2911broadway/282252505,40.806522,-73.965319,"","Heartland Brewery",10025,Nyc,"",""
AVweDMhP_7pvs4fz_meF,"6232 Topanga Canyon Blvd 1380","Breweries,Beer & Ale Distributors,Wine & Distilled Beverages Retail,Liquor Stores,Beer & Ale Retail","Woodland Hills",US,"",us/ca/woodlandhills/6232topangacanyonblvd1380/-1152707038,34.184339,-118.605654,"","Total Wine & More",91367,CA,"",""
AVweMmYjIN2L1WUf21Xq,"3516 Galvin Rd","Brew Pubs,Restaurants,Food & Drink,Brewery,Beer & Ale,Breweries,Taverns",Centralia,US,"[{""day"":""Mon - Wed"",""hour"":""9:30 am - 5:00 pm""},{""day"":""Thu - Sat"",""hour"":""9:30 am - 9:00 pm""}]",us/grandmound/centralia/3516galvinrd/-1509290813,46.73518297,-123.0016369,"","Dick's Brewing Company",98531,"Grand Mound","",http://dicksbeer.com
